0.0,1.5396398111138687e-05
0.02698184419737043,1.7210937995667974e-05
0.05396368839474086,2.0351487795814638e-05
0.08094553259211129,2.614405742719672e-05
0.10792737678948172,2.865649726731423e-05
0.1349092209868522,3.116893710743151e-05
0.1618910651842226,3.3681376947549026e-05
0.1885731111127334,3.236234603148724e-05
0.2158547535789635,3.745003670772529e-05
0.24283659777633393,3.786877668107813e-05
0.26981844197370436,3.724066672104898e-05
0.2968002861710748,3.891562661446058e-05
0.3237821303684452,3.933436658781342e-05
0.3507639745658157,3.9962476547842794e-05
0.37864521356976516,3.76007830981322e-05
0.40472766296055657,3.7031296734372444e-05
0.431709507157927,3.326263697419618e-05
0.4586913513552974,3.116893710743151e-05
0.48567319555266786,3.3681376947549026e-05
0.5126550397500382,2.684195738278472e-05
0.5396368839474088,2.7400277347255254e-05
0.5666187281447792,2.4189937551549747e-05
0.5936005723421496,2.174728770699108e-05
0.62058241653952,2.0281697800256015e-05
0.6475642607368906,1.6513038040079976e-05
0.6745461049342609,1.6094298066726688e-05
0.7015279491316313,1.0650678413139047e-05
0.7285097933290019,7.300758626315629e-06
0.7554916375263723,5.62579873290403e-06
0.7824734817237426,2.94586290344534e-06
0.8094553259211132,1.821790793161693e-07
0.8364371701184836,-3.5864806808600935e-06
0.863419014315854,-5.680180547624536e-06
0.8904008585132244,-7.77388041438898e-06
0.917382702710595,-7.77388041438898e-06
0.9443645469079653,-1.2380020121271152e-05
0.9713463911053357,-1.4473719988035593e-05
0.9983282353027063,-1.935901967715292e-05
1.0253100795000767,-1.5590359916976883e-05
1.052291923697447,-2.1103769566123365e-05
1.0792737678948177,-2.305788944177034e-05
1.106255612092188,-2.4593269344064474e-05
1.133071983219084,-2.3913043478260844e-05
1.1602193004869288,-2.438389935738794e-05
1.1872011446842994,-2.0964189575005675e-05
1.2141829888816698,-1.9079859694917768e-05
1.2411648330790401,-1.782363977485901e-05
1.2681466772764107,-1.405498001468275e-05
1.295128521473781,-7.355140441036356e-06
1.3221103656711515,-5.26144057427147e-06
1.3490922098685219,1.0196590260220796e-06
1.3760740540658924,7.803246594339174e-06
1.4030558982632628,1.4838078146668155e-05
1.4300377424606332,1.9793167831344107e-05
1.4570195866580038,2.460867752490259e-05
1.4840014308553742,3.0331457160725608e-05
1.5109832750527445,3.242515702749049e-05
1.5379651192501151,3.619381678766653e-05
1.5649469634474855,3.82875166544312e-05
1.5913292111071364,3.989966555183977e-05
1.6189106518422263,3.9683316565607644e-05
1.6458924960395969,3.954373657448973e-05
1.6728743402369672,3.745003670772529e-05
